DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723118246,1231423,85.8,2.846,10245.6,433.248,64
1723118251,1236735,85.5,2.966,10677.6,436.736,64
1723118256,1242044,85.4,3.109,11192.4,435.7,64
1723118262,1247356,85.3,3.229,11624.4,435.033,64
1723118267,1252661,85.5,3.348,12052.8,436.191,64
1723118272,1257968,85.5,3.492,12571.2,435.778,64
1723118278,1263279,85.6,3.611,12999.6,436.164,64
1723118283,1268595,87.1,3.731,13431.6,437.404,64
1723118288,1273919,85.7,3.874,13946.4,435.432,64
1723118294,1279231,85.9,3.993,14374.8,436.432,64
1723118299,1284544,85.6,4.112,14803.2,435.405,64
1723118304,1289843,85.4,4.232,15235.2,437.48,64
1723118310,1295156,85.5,4.375,15750,433.248,64
1723118315,1300465,85.7,4.495,16182,434.711,64
1723118320,1305770,85.7,4.615,16614,430.996,64
1723118325,1311082,85.5,4.758,17128.8,432.154,64
1723118331,1316385,87.4,4.877,17557.2,435.737,64
1723118336,1321703,85.9,4.996,17985.6,434.82,64
1723118341,1327012,85.9,5.140,18504,436.391,64
1723118347,1332329,85.2,5.259,18932.4,435.487,64
1723118352,1337632,85.5,5.379,19364.4,436.936,64
1723118357,1342939,85.5,5.523,19882.8,435.633,64
1723118363,1348238,85.6,5.642,20311.2,434.115,64
1723118368,1353544,85.5,5.762,20743.2,435.274,64
1723118373,1358847,87.3,5.881,21171.6,435.046,64
1723118379,1364162,87.4,6.025,21690,436.164,64
1723118384,1369471,85.9,6.144,22118.4,436.323,64
1723118389,1374787,85.4,6.263,22546.8,436.764,64
1723118395,1380106,85.5,6.407,23065.2,432.289,64
1723118400,1385426,85.6,6.526,23493.6,432.54,64
1723118405,1390737,85.6,6.646,23925.6,430.183,64
1723118410,1396038,85.3,6.789,24440.4,431.968,64
1723118416,1401346,85.7,6.909,24872.4,433.766,64
1723118421,1406655,87.5,7.029,25304.4,434.234,64
1723118426,1411961,87.4,7.172,25819.2,437.163,64
1723118432,1417271,85.3,7.291,26247.6,435.978,64
1723118437,1422574,84.9,7.410,26676,436.019,64
1723118442,1427885,85.1,7.552,27187.2,434.86,64
1723118448,1433207,85.0,7.671,27615.6,436.977,64
1723118453,1438516,84.9,7.790,28044,436.005,64
1723118458,1443829,85.1,7.909,28472.4,436.99,64
1723118464,1449136,85.1,8.051,28983.6,436.872,64
1723118469,1454440,87.0,8.170,29412,436.377,64
1723118474,1459750,85.1,8.288,29836.8,436.032,64
1723118479,1465053,85.2,8.431,30351.6,437.281,64
1723118485,1470357,85.0,8.550,30780,434.379,64
1723118490,1475663,85.1,8.668,31204.8,432.94,64
1723118495,1480967,84.7,8.811,31719.6,429.891,64
1723118501,1486278,84.9,8.929,32144.4,432.154,64
1723118506,1491586,85.1,9.048,32572.8,434.139,64
1723118511,1496889,86.7,9.191,33087.6,436.949,64
1723118517,1502185,86.7,9.309,33512.4,435.592,64
1723118522,1507486,85.0,9.427,33937.2,435.846,64
1723118527,1512796,85.0,9.546,34365.6,436.695,64
1723118533,1518096,84.9,9.689,34880.4,437.122,64
1723118538,1523401,84.8,9.807,35305.2,434.82,64
1723118543,1528710,84.6,9.926,35733.6,437.267,64
1723118548,1534009,84.9,10.068,36244.8,434.288,64
1723118554,1539310,85.1,10.187,36673.2,435.832,64
1723118559,1544624,86.7,10.306,37101.6,435.06,64
