DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723115358,1623928,86.5,0.094,338.4,448.46,64
1723115364,1629228,86.5,0.215,774,822.01,64
1723115369,1634541,86.6,0.336,1209.6,824.147,64
1723115374,1639847,86.3,0.481,1731.6,822.534,64
1723115380,1645171,86.4,0.602,2167.2,824.979,64
1723115385,1650475,87.9,0.722,2599.2,826.899,64
1723115390,1655781,87.6,0.868,3124.8,827.904,64
1723115396,1661096,87.3,0.988,3556.8,828.23,64
1723115401,1666402,86.4,1.109,3992.4,828.275,64
1723115406,1671706,86.6,1.230,4428,827.955,64
1723115412,1677007,86.6,1.374,4946.4,828.55,64
1723115417,1682308,86.6,1.495,5382,828.826,64
1723115422,1687616,86.2,1.616,5817.6,828.595,64
1723115427,1692916,86.5,1.761,6339.6,829.651,64
1723115433,1698258,88.0,1.882,6775.2,827.93,64
1723115438,1703568,87.5,2.003,7210.8,828.71,64
1723115443,1708874,87.6,2.147,7729.2,832.672,64
1723115449,1714178,86.6,2.268,8164.8,827.258,64
1723115454,1719505,86.5,2.389,8600.4,828.045,64
1723115459,1724807,86.4,2.534,9122.4,824.531,64
1723115465,1730120,86.5,2.655,9558,823.226,64
1723115470,1735426,86.5,2.776,9993.6,823.085,64
1723115475,1740748,88.0,2.920,10512,826.15,64
1723115481,1746058,87.6,3.041,10947.6,827.034,64
1723115486,1751359,87.5,3.162,11383.2,826.829,64
1723115491,1756665,86.6,3.282,11815.2,828.499,64
1723115497,1761983,86.6,3.428,12340.8,828.474,64
1723115502,1767300,86.5,3.549,12776.4,827.162,64
1723115507,1772612,86.5,3.670,13212,828.499,64
1723115512,1777917,86.6,3.814,13730.4,827.584,64
1723115518,1783223,86.7,3.936,14169.6,826.982,64
1723115523,1788518,88.0,4.057,14605.2,827.859,64
1723115528,1793820,87.4,4.202,15127.2,829.05,64
1723115534,1799120,87.7,4.322,15559.2,829.395,64
1723115539,1804430,86.6,4.443,15994.8,826.355,64
1723115544,1809736,86.7,4.564,16430.4,826.246,64
1723115550,1815044,86.8,4.709,16952.4,825.946,64
1723115555,1820344,86.7,4.831,17391.6,822.24,64
1723115560,1825654,86.8,4.952,17827.2,823.386,64
1723115566,1830973,86.7,5.097,18349.2,822.509,64
1723115571,1836286,88.3,5.218,18784.8,823.789,64
1723115576,1841596,87.9,5.339,19220.4,826.182,64
1723115581,1846900,87.7,5.484,19742.4,828.23,64
1723115587,1852201,86.7,5.605,20178,828.371,64
1723115592,1857507,86.8,5.727,20617.2,828.16,64
1723115597,1862825,86.9,5.872,21139.2,827.328,64
1723115603,1868121,86.9,5.994,21578.4,828.621,64
1723115608,1873421,86.8,6.115,22014,826.534,64
1723115613,1878730,88.1,6.236,22449.6,828.006,64
1723115619,1884039,88.4,6.382,22975.2,829.472,64
1723115624,1889343,88.0,6.503,23410.8,829.082,64
1723115629,1894653,86.9,6.624,23846.4,825.664,64
