DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723113963,228668,83.8,5.333,19198.8,137.795,64
1723113965,229974,82.8,5.379,19364.4,101.147,64
1723113966,231272,82.8,5.402,19447.2,102.154,64
1723113967,232578,82.8,5.424,19526.4,100.202,64
1723113968,233879,83.6,5.471,19695.6,123.992,64
1723113970,235188,83.1,5.494,19778.4,100.186,64
1723113971,236487,82.9,5.517,19861.2,104.106,64
1723113972,237784,82.8,5.563,20026.8,106.121,64
1723113974,239087,84.1,5.587,20113.2,115.029,64
1723113975,240394,84.2,5.610,20196,102.122,64
1723113976,241703,82.9,5.633,20278.8,102.122,64
1723113978,243002,82.8,5.679,20444.4,101.1,64
1723113979,244325,82.8,5.702,20527.2,104.106,64
1723113980,245627,84.5,5.726,20613.6,101.162,64
1723113982,246934,82.7,5.772,20779.2,102.138,64
1723113983,248234,82.9,5.795,20862,104.106,64
1723113984,249537,82.8,5.818,20944.8,100.186,64
1723113985,250847,84.0,5.864,21110.4,112.054,64
1723113987,252143,83.9,5.887,21193.2,103.114,64
1723113988,253449,82.8,5.910,21276,101.147,64
1723113989,254751,82.8,5.956,21441.6,99.2096,64
1723113991,256053,83.0,5.979,21524.4,118.041,64
1723113992,257352,84.1,6.003,21610.8,101.178,64
1723113993,258650,83.8,6.026,21693.6,101.131,64
1723113995,259951,82.6,6.072,21859.2,99.225,64
1723113996,261251,83.1,6.095,21942,128,64
1723113997,262555,82.8,6.118,22024.8,100.186,64
1723113998,263855,83.5,6.165,22194,101.1,64
1723114000,265158,82.8,6.188,22276.8,101.131,64
1723114001,266468,83.2,6.211,22359.6,150.798,64
1723114002,267767,82.9,6.257,22525.2,104.106,64
1723114004,269079,84.1,6.280,22608,101.147,64
1723114005,270378,83.8,6.303,22690.8,99.1942,64
1723114006,271794,82.9,6.349,22856.4,135.938,64
1723114008,273093,82.7,6.372,22939.2,102.154,64
1723114009,274394,82.7,6.395,23022,100.155,64
1723114010,275704,84.1,6.419,23108.4,102.154,64
1723114012,277008,83.1,6.465,23274,141.782,64
1723114013,278311,82.8,6.488,23356.8,104.138,64
1723114014,279612,82.9,6.511,23439.6,101.147,64
1723114016,280956,84.0,6.557,23605.2,101.131,64
1723114017,282258,84.1,6.581,23691.6,138.872,64
1723114018,283562,82.8,6.603,23770.8,102.091,64
1723114019,284859,82.5,6.650,23940,101.178,64
1723114021,286186,82.8,6.672,24019.2,101.178,64
1723114022,287486,84.2,6.696,24105.6,137.859,64
1723114023,288804,84.0,6.742,24271.2,104.154,64
1723114025,290137,82.8,6.765,24354,101.147,64
1723114026,291434,82.8,6.788,24436.8,102.138,64
1723114027,292734,82.8,6.835,24606,139.842,64
1723114029,294040,83.8,6.857,24685.2,102.138,64
1723114030,295341,82.7,6.881,24771.6,99.2096,64
1723114031,296653,82.8,6.904,24854.4,100.186,64
1723114033,297960,82.9,6.950,25020,136.888,64
1723114034,299278,84.1,6.973,25102.8,103.194,64
1723114035,300595,83.7,6.996,25185.6,102.154,64
1723114037,301907,82.5,7.042,25351.2,100.202,64
1723114038,303216,83.0,7.065,25434,137.901,64
1723114039,304510,83.0,7.088,25516.8,100.155,64
1723114040,305829,84.0,7.135,25686,114.856,64
1723114042,307128,83.2,7.158,25768.8,104.202,64
1723114043,308427,82.8,7.181,25851.6,134.988,64
1723114044,309726,83.0,7.227,26017.2,101.162,64
1723114046,311035,84.0,7.250,26100,101.162,64
1723114047,312348,83.8,7.274,26186.4,101.147,64
1723114048,313650,82.8,7.297,26269.2,138.829,64
1723114050,314954,82.6,7.342,26431.2,99.225,64
1723114051,316268,82.8,7.366,26517.6,101.178,64
1723114052,317575,84.2,7.389,26600.4,101.178,64
1723114053,318884,82.7,7.435,26766,136.909,64
1723114055,320186,82.8,7.458,26848.8,100.202,64
1723114056,321489,82.7,7.481,26931.6,101.147,64
1723114057,322791,82.7,7.527,27097.2,100.14,64
1723114059,324088,83.8,7.551,27183.6,129.884,64
1723114060,325401,83.2,7.574,27266.4,100.17,64
1723114061,326726,82.7,7.620,27432,101.147,64
1723114063,328036,82.7,7.643,27514.8,101.147,64
1723114064,329336,84.1,7.666,27597.6,127.901,64
1723114065,330634,84.1,7.689,27680.4,102.091,64
1723114067,331937,82.6,7.735,27846,103.082,64
1723114068,333236,82.8,7.758,27928.8,102.138,64
1723114069,334545,82.7,7.781,28011.6,110.088,64
1723114070,335842,83.7,7.828,28180.8,101.162,64
1723114072,337140,82.8,7.851,28263.6,101.178,64
1723114073,338449,82.8,7.874,28346.4,99.2096,64
1723114074,339755,82.8,7.919,28508.4,103.162,64
1723114076,341060,84.4,7.943,28594.8,109.096,64
