DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723118868,183248,88.0,4.363,15706.8,865.856,64
1723118869,184558,87.7,4.387,15793.2,798.637,64
1723118870,185860,89.2,4.436,15969.6,798.637,64
1723118872,187227,87.7,4.461,16059.6,799.629,64
1723118873,188530,87.6,4.485,16146,878.413,64
1723118874,189841,87.4,4.534,16322.4,798.758,64
1723118876,191196,87.7,4.558,16408.8,794.413,64
1723118877,192503,89.5,4.583,16498.8,802.854,64
1723118878,193802,87.8,4.632,16675.2,862.15,64
1723118880,195112,87.5,4.656,16761.6,791.68,64
1723118881,196416,87.5,4.681,16851.6,791.181,64
1723118882,197733,87.7,4.730,17028,798.637,64
1723118884,199073,88.3,4.754,17114.4,873.446,64
1723118885,200372,87.8,4.779,17204.4,798.515,64
1723118886,201736,87.6,4.803,17290.8,791.93,64
1723118888,203062,87.7,4.852,17467.2,803.341,64
1723118889,204402,89.5,4.876,17553.6,864.864,64
1723118890,205734,88.3,4.925,17730,793.792,64
1723118892,207047,87.5,4.949,17816.4,800.621,64
1723118893,208344,87.6,4.974,17906.4,798.387,64
1723118894,209644,87.8,4.998,17992.8,875.027,64
1723118895,210943,87.7,5.048,18172.8,799.507,64
1723118897,212251,87.6,5.072,18259.2,799.507,64
1723118898,213555,87.6,5.096,18345.6,798.886,64
1723118899,214867,88.2,5.145,18522,881.562,64
1723118901,216174,89.7,5.170,18612,798.515,64
1723118902,217481,88.0,5.194,18698.4,799.629,64
1723118903,218787,87.7,5.243,18874.8,798.637,64
1723118905,220100,87.8,5.268,18964.8,868.486,64
1723118906,221450,88.3,5.292,19051.2,799.008,64
1723118907,222748,89.5,5.341,19227.6,799.507,64
1723118909,224046,87.5,5.366,19317.6,799.379,64
1723118910,225355,87.6,5.390,19404,864.384,64
1723118911,226669,88.2,5.415,19494,799.629,64
1723118913,227979,89.4,5.463,19666.8,799.629,64
1723118914,229295,87.9,5.488,19756.8,800.371,64
1723118915,230599,87.6,5.512,19843.2,860.678,64
1723118916,231894,87.4,5.561,20019.6,800.371,64
1723118918,233198,87.9,5.585,20106,801.613,64
1723118919,234502,89.6,5.610,20196,799.629,64
1723118920,235805,87.9,5.659,20372.4,831.802,64
1723118922,237110,87.9,5.683,20458.8,799.629,64
1723118923,238405,87.6,5.708,20548.8,800.25,64
1723118924,239717,87.9,5.757,20725.2,798.515,64
1723118926,241017,87.8,5.782,20815.2,820.333,64
1723118927,242317,88.3,5.806,20901.6,805.082,64
1723118928,243619,87.6,5.830,20988,802.355,64
1723118929,244921,87.6,5.879,21164.4,798.387,64
1723118931,246226,89.5,5.904,21254.4,804.589,64
1723118932,247527,88.5,5.928,21340.8,815.014,64
1723118933,248827,87.4,5.977,21517.2,797.766,64
1723118935,250123,87.6,6.001,21603.6,799.507,64
1723118936,251423,87.8,6.026,21693.6,791.93,64
1723118937,252730,90.0,6.075,21870,836.851,64
1723118939,254042,87.7,6.099,21956.4,802.355,64
1723118940,255352,87.6,6.124,22046.4,791.93,64
1723118941,256663,87.6,6.148,22132.8,798.515,64
1723118943,257975,90.2,6.197,22309.2,856.25,64
1723118944,259283,88.0,6.222,22399.2,799.629,64
1723118945,260613,87.6,6.246,22485.6,798.637,64
1723118946,261911,87.5,6.295,22662,800.122,64
1723118948,263220,88.4,6.319,22748.4,869.44,64
1723118949,264605,89.6,6.344,22838.4,804.461,64
1723118950,265910,87.4,6.393,23014.8,802.605,64
1723118952,267221,87.5,6.417,23101.2,798.637,64
1723118953,268534,88.1,6.442,23191.2,866.854,64
1723118954,269841,89.2,6.491,23367.6,798.758,64
1723118956,271179,88.0,6.516,23457.6,791.93,64
1723118957,272489,87.8,6.540,23544,800.122,64
1723118958,273799,87.6,6.589,23720.4,872.589,64
1723118960,275100,87.7,6.613,23806.8,799.629,64
1723118961,276408,89.5,6.638,23896.8,798.758,64
1723118962,277727,87.9,6.686,24069.6,799.379,64
1723118964,279032,88.2,6.711,24159.6,874.714,64
1723118965,280334,87.7,6.735,24246,790.81,64
1723118966,281638,87.8,6.760,24336,800.371,64
1723118968,282999,87.9,6.809,24512.4,798.637,64
1723118969,284302,88.2,6.833,24598.8,879.13,64
1723118970,285597,87.8,6.858,24688.8,791.68,64
1723118971,286935,87.6,6.906,24861.6,799.629,64
1723118973,288237,89.6,6.931,24951.6,799.629,64
1723118974,289536,88.0,6.956,25041.6,873.312,64
1723118975,290839,87.5,7.004,25214.4,799.507,64
1723118977,292159,87.6,7.029,25304.4,800.25,64
1723118978,293460,87.7,7.053,25390.8,799.258,64
1723118979,294769,89.5,7.103,25570.8,874.266,64
1723118981,296071,87.7,7.127,25657.2,800.25,64
1723118982,297371,87.7,7.151,25743.6,799.507,64
1723118983,298672,87.8,7.176,25833.6,798.144,64
1723118985,299981,89.9,7.225,26010,872.454,64
1723118986,301281,87.9,7.250,26100,800.742,64
1723118987,302579,87.6,7.274,26186.4,798.637,64
1723118988,303882,87.4,7.323,26362.8,799.507,64
1723118990,305222,88.0,7.347,26449.2,867.258,64
1723118991,306567,90.1,7.372,26539.2,791.053,64
1723118992,307868,87.6,7.421,26715.6,800.371,64
1723118994,309219,87.7,7.445,26802,798.515,64
1723118995,310526,87.8,7.470,26892,876.429,64
1723118996,311831,89.4,7.519,27068.4,800.992,64
1723118998,313147,88.0,7.543,27154.8,790.688,64
1723118999,314443,87.8,7.568,27244.8,798.637,64
1723119000,315744,87.7,7.617,27421.2,873.587,64
1723119002,317059,87.9,7.641,27507.6,803.718,64
1723119003,318359,89.7,7.666,27597.6,798.515,64
1723119004,319656,88.1,7.690,27684,800.25,64
